id,辞書ページ,見出し語,かな1,かな2,かな3,アクセント型,品詞,文語などの種別,補足,意味 1.,意味 2.,意味 3.,意味 4.,意味 5.,備考
6410,319,kibu=juN,きぶゆん,きぶいん,,①,"自=raN,=ti",,,けぶる。くすぶる。燃えずに煙ばかり出る。,,,,,
6411,319,kibusaN,きぶさん,,,①,形,,,けむい。けむたい。,,,,,
6412,319,kibusi,きぶし,,,①,名,,,煙。cimuriともいう。～macaasjuN.煙がうずを巻く。,,,,,
6413,319,kibusikaZa,きぶしかじゃ,,きぶしかざ,①,名,,,煙臭いにおい。,,,,,
6414,319,kici,きち,,,⓪,名,,,たるき。,,,,,
6415,319,kidu,きどぅ,,,⓪,名,,,～nucuN（疎遠になる）という句で用いる。間柄という意味らしい。,,,,,
6416,319,kiga,きが,,,⓪,名,,,1.けが。負傷。,2.被害。損害。nuuN～nu neeN.何の被害もない。taNci haradacija～nu mutu.（諺）短気･立腹は損害を受けるもと。,,,,
6417,319,kiganiN,きがにん,,,⓪,名,,,1.けが人。負傷者。,2.被害者。,,,,
6418,320,kii,きー,,,⓪,名,,,木。樹木。木材。,,,,,
6419,320,kii,きー,,,①,名,,,毛。毛髪･羽毛･獣毛など。hwiziは顔のひげのみをいう。,,,,,
6420,320,kiibisjaa,きーびさー,,きーびしゃー,⓪,名,,,竹馬。木の足の意。,,,,,
6421,320,kiibutuki,きーぶとぅき,,,⓪,名,,,木仏。木造の仏像。,,,,,
6422,320,kiihagimootui,きーはぎもーとぅい,,,①,名,,,毛のぬけたつぐみ。老衰した者のたとえとなる。おいぼれ。,,,,,
6423,320,kiihukugidaci,きーふくぎだち,,,①,名,,,"鳥肌が立つこと。kiiは毛,hukugiは細毛。",,,,,
6424,320,kii?iru,きーいる,,,①,名,,,毛色。獣類の毛の色。,,,,,
6425,320,kiikaSi,きーかし,,,⓪,名,,,おがくず。,,,,,
6426,320,kiikusa,きーくさ,,,⓪,名,,,草木。kusakiともいう。,,,,,
6427,320,kiikuzi,きーくじ,,,⓪,名,,,木釘。,,,,,
6428,320,kiimaa,きーまー,,,①,名,,,毛深い者。毛むくじゃら。,,,,,
6429,320,kiimaQkwa,きーまっくゎ,,,⓪,名,,,"木枕。もと枕はすべて木製で,木の柱を四角に切ったものを用いたが,のちに四角の指物になり,黒い漆を塗った。",,,,,
6430,320,kiimiikuci,きーみーくち,,,①,名,,,毛髪のはえぎわ。額･えりくびなどの髪のはえぎわ。,,,,,
6431,320,kiimoo,きーもー,,,①,名,,,"あるべきところに毛の無いこと。また,その者。ひげの無い者はhwizimooという。",,,,,
6432,320,kiimumu,きーむむ,,,①,名,,,皮に細毛のある桃。毛桃の意。水蜜桃に似て小さい。単にmumuといえばふつう楊梅をいう。,,,,,
6433,320,kiimusi,きーむし,,,①,名,,,毛虫。,,,,,
6434,320,kiinubui,きーぬぶい,,,⓪,名,,,木登り。,,,,,
6435,320,kiinuhwaa,きーぬふぁー,,,⓪,名,,,木の葉。,,,,,
6436,320,kiinuhwaa?uzoo,きーぬふぁーうじょー,,,⓪,名,,,緑門。木の葉の緑で飾ったアーチ。,,,,,
6437,320,kiinuhwizi,きーぬふぃじ,,,⓪,名,,,植物の気根。,,,,,
6438,320,kiinukaa,きーぬかー,,,⓪,名,,,木の皮。樹皮。,,,,,
6439,320,kiinukaagi,きーぬかーぎ,,,⓪,名,,,木陰。,,,,,
6440,320,kiinumata,きーぬまた,,,⓪,名,,,"木のまた。木の枝の分かれる所。～kara ?NmaritaN.木のまたから生まれた。親不孝者の形容としていう。?jaaja～karadu ?Nmaritii.おまえは木のまたから生まれたのか,この不孝者。",,,,,
6441,320,kiinumuQkuu,きーぬむっくー,,,⓪,名,,,"木の実。小さい,食べられない実を多くいう。kiinunaiはたいてい大きくて食べられるもの。",,,,,
6442,320,kiinunai,きーぬない,,,⓪,名,,,木の実。果実。くだもの。,,,,,
6443,320,kiinunii,きーぬにー,,,⓪,名,,,木の根。,,,,,
6444,320,kiinusiN,きーぬしん,,,⓪,名,,,こずえ。木の（先端の）芯の意。,,,,,
6445,320,kiisiru,きーしる,,,①,名,,,獣類の毛のぐあい。毛並･毛色･毛のつやなど。,,,,,
6446,320,kiitu,きーとぅ,,,①,名,,,毛糸。,,,,,
6447,320,kii?ui,きーうい,,,⓪,名,,,きゅうり。,,,,,
6448,320,kii?uuSi,きーうーし,,,⓪,名,,,木臼。木製の臼。つき臼と石臼型のひき臼とがある。,,,,,
6449,320,kiiZeeku,きーじぇーく,,きーぜーく,⓪,名,,,"大工。?isiZeeku（石工）,kaNZeekuu（鍛冶屋）などに対する語。",,,,,
6450,320,kiizicaa,きーじちゃー,,,⓪,名,,,木づち。Seezicaaともいう。,,,,,
6451,320,kiiziihwaa,きーじーふぁー,,,⓪,名,,,木製のかんざし。平民の女がさすもの。,,,,,
6452,320,kiiziri,きーじり,,,⓪,名,,,木切れ。木片。,,,,,
6453,320,kiizoo,きーじょー,,,⓪,名,,,"木造の門。?isizoo（石垣の門）, 'jaazoo（屋根門）などに対する。",,,,,
6454,320,kiju,きゆ,,,⓪,名,文,,cuu（きょう）の文語。,,,,,
6455,320,ki=juN,きゆん,きいん,,⓪,"自=raN,=ti",,,"抵触する。さしさわる。かち合って支障を生ずる。まれな語。nuutuN kiraN.何ともかち合わない。二種の薬を飲んでも害がない場合,転居･祭祀などの日がさしさわりがない場合などにいう。",,,,,
6456,320,ki=juN,きゆん,きいん,,⓪,"他=raN,=Qci",,,蹴る。,,,,,
6457,320,kikaci,きかち,,,①,名,,,木立。屋敷内の木立などをいう。,,,,,
6458,320,kikaraa,きからー,,,⓪,名,,,木のかけら。木のけずりくず･切れはし･根の割ったかけらなど。,,,,,
6459,320,kikarazi,きからじ,,,①,名,,,毛髪。,,,,,
6460,320,kiNkiN,きんきん,,,⓪,名,,,健堅。《地》参照。,,,,,
6461,320,kiNzii,きんじー,,,①,名,,,"[硯水]酒･さかななどの贈りもの。親類の家の普請などの際に,大工などに贈る酒･さかななどをいう。",,,,,
6462,320,kiQcaki,きっちゃき,,,⓪,名,,,"つまずき。また,失敗。hai?Nmanu～.駿馬のつまずき。猿も木から落ちるの類。～sjuN.つまずく。?isiNkai～sjaN.石につまずいた。",,,,,
6463,321,kiQkiriikii,きっきりーきー,,,⓪,副,,,ちゃぼの鳴き声。,,,,,
6464,321,kiQsa,きっさ,,,①,名,,,さっき。さきほど。～caN.さっき来た。,,,,,
6465,321,kiQtaakiririN,きったーきりりん,,,⓪,副,,,綱引きの時の鉦鼓（sjoogu）の音。,,,,,
6466,321,kiQtu,きっとぅ,,,⓪,名,新,,ケット。毛布。,,,,,
6467,321,kirama,きらま,,,①,名,,,慶良間列島。沖縄本島南部の西方にある列島。kiramaa miijuSiga maCigee miiraN.慶良間は見えるがまつ毛は見えない。「燈台もと暗し」の意。,,,,,
6468,321,kiramatama]ziri,きらまたまじり,,,①,名,,,"[慶良間二間切]慶良間の二つの間切（maziri）,すなわち渡嘉敷（tukasici）間切と坐間味（Zamami）間切。",,,,,
6469,321,kirihoo=ju]N,きりほーゆん,,,⓪,"他=raN,=ti",,,蹴散らす。,,,,,
6470,321,kirikeera=sju]N,きりけーらすん,,きりけーらしゅん,⓪,"他=saN,=ci",,,足にかけてひっくりかえす。蹴ってひっくりかえす。,,,,,
6471,321,kirituba=sju]N,きりとぅばすん,,きりとぅばしゅん,⓪,"他=saN,=ci",,,蹴飛ばす。,,,,,
6472,321,kirooku]noo,きろーくのー,,,⓪,副,,,散散小言を言うさま。がみがみ。～sjuN.がみがみ言う。,,,,,
6473,321,kisazi,きさじ,,,⓪,名,,,慶佐次。《地》参照。,,,,,
6474,321,kita,きた,,,⓪,名,,,"桁。屋根･床などにさし渡す細い材木など。屋根の桁はtiNzoogita,床に渡すものは'jukagitaという。kakiiduN See～nudu'uuriiru.はかりにかければ桁が折れるの意。優劣なし。また,どっちもどっち。",,,,,
6475,321,kizaa=sjuN,きじゃーすん,,きじゃーしゅん,①,"他=saN,=ci",,,かきまぜる。かき回す。,,,,,
6476,321,kiZai,きじゃい,,きざい,①,名,,,階段。きざはし。,,,,,
6477,321,kizi,きじ,,,①,名,,,"傷。器物･人体の傷。また,容姿･行為などの欠点。",,,,,
6478,321,kizihoorii,きじほーりー,,,⓪,副,,,kizihuiと同じ。,,,,,
6479,321,kizihui,きじふい,,,⓪,副,,,食物を食い散らすさま。kizi-＜kizuN。～sjuN.,,,,,
6480,321,kizimunaabii,きじむなーびー,,,⓪,名,,,"夜,山中などで見える,線香の火のような小さな火をいう。kizimuNの火の意。",,,,,
6481,321,kizimunaadusi,きじむなーどぅし,,,⓪,名,,,"くされ縁の友達。kizimuNは漁がうまく,その友達になれば漁にめぐまれるので縁を切りにくくなると言われる。そこで,くされ縁の悪友をこういう。",,,,,
6482,321,kizimunaajaacuu,きじむなーやーちゅー,,,⓪,名,,,"皮膚にできる,原因不明のやけどのような傷。kizimuNのしわざといわれる。",,,,,
6483,321,kizimuN,きじむん,,,⓪,名,,,"邪神の一種。木の精。木の精。背は小さく,?akagaNtaa（あかちゃけたおかっぱ頭）をしているという。漁がうまく,魚の目玉だけを食い,また,人家に火をもらいに来るという。kizimuNに関してはさまざまな民話がある。",,,,,
6484,321,ki=zuN,きじゅん,,,①,"他=gaN,=zi",,,1.まぜる。攪拌する。,2.皮肉をいう。（人を）中傷する。,,,,
6485,321,koNkoN,こんこん,,,①,副,,,こんこん。せきこむ音。,,,,,
6486,321,koo,こー,,,⓪,名,,,"[科]士族男子の受ける文官試験の第一次試験をいう。士族の中でも,身分によって受験資格が違っていた。合格はなかなかむずかしく,はじめての受験（haCikoo）で合格する者はいたって少なかった。kooに合格すればSeekoo[再科]を受ける。",,,,,
6487,321,koo,こー,,,⓪,名,,,次の句で用いる。～sjuN.告げ口する。（子供が母親などに）言い付ける。kooziN sjuNともいう。,,,,,
6488,321,koo,こー,,,⓪,名,,,線香。普通は?ukooという。,,,,,
6489,321,koobeetamagu,こーべーたまぐ,,,⓪,名,,,"料理名。紅梅卵。うで卵を赤く染め,輪切りにしたもの。ぬたあえに添えて用いる場合が多い。",,,,,
6490,321,koobusi,こーぶし,,,⓪,名,,,植物名。浜すげ。またその塊状の地下茎。香付子。地下茎は漢方薬となる。,,,,,
6491,321,kooci,こーち,,,⓪,名,,,幸地（古くは川内）。《地》参照。,,,,,
6492,321,kooci,こーち,,,①,名,,,幸喜。《地》参照。,,,,,
6493,322,koociN,こーちん,,,⓪,名,新,,鶏の一種。コーチン。交趾鶏。,,,,,
6494,322,koodati,こーだてぃ,,,①,名,,,"kudee[供台]に飾りとして取りつけるもの。甲立て。また,踊りで,若衆（'wakasju）が額の上につける飾り。",,,,,
6495,322,koogaakii,こーがーきー,,,⓪,名,,,"ほおかむり。頭からほおへかけて手ぬぐいをかぶること。農民の習俗で,首里那覇では酒宴の席で,踊りの時する者があった。",,,,,
6496,322,koogu,こーぐ,,,⓪,名,,,次の句で用いる。～magajuN.（年寄って）腰が曲がる。,,,,,
6497,322,kooguu,こーぐー,,,⓪,名,,,1.（年寄って）腰の曲がった者。,2.せむし。,,,,
6498,322,koogwaasi,こーぐゎーし,,,①,名,,,"菓子の名。落雁。米の粉に砂糖を入れて作った菓子で,正月用。",,,,,
6499,322,kooijuka]Qcu,こーいゆかっちゅ,,,⓪,名,,,士族の身分を金で買った者。16万貫の金を出せば平民から士族になることができた。,,,,,
6500,322,kooimuN,こーいむん,,,①,名,,,"1.買物。物を買うこと。また,買った物。～siiga ?icuN.買物に行く。?usakiinu～.たくさんの買物。",,,,,
6501,322,kooimuNsjaa,こーいむんさー,,こーいむんしゃー,⓪,名,,,買物をする人。得意。,,,,,
6502,322,kooiNgwee,こーいんぐぇー,,,⓪,名,,,買い食い。,,,,,
6503,322,kooi?uziraasjaN,こーいうじらーさん,,こーいうじらーしゃん,①,形,,,買物上手である。利口な買い方をする。'wikigadu'jaSiga～.男なのに買物がうまい。,,,,,
6504,322,koojaku,こーやく,,,⓪,名,,,"膏薬。Sipuigoojaku（吸い出し膏薬）,miijaaigoojaku（傷口に肉を生じさせる膏薬）など。",,,,,
6505,322,koo=juN,こーゆん,こーいん,,①,"他=raN,=ti",,,買う。,,,,,
6506,322,koojuree,こーゆれー,,,①,名,,,"講。近隣の相互扶助的な組織。gaNを共同で持ち,ふだん金を出し合い,葬式の際の費用一切をまかなうなどする。",,,,,
6507,322,kookoo,こーこー,,,⓪,名,,,孝行。～na muN.孝行者。,,,,,
6508,322,kookorooko]o,こーころーこお,,,⓪,副,,,"しゃも（taucii,tawacii）の鳴き声。",,,,,
6509,322,koomu=juN,こーむゆん,こーむいん,,①,"他=raN,=ti",,,こうむる。「受ける」の謙譲の意に用いる。guuN～.御恩を受ける。,,,,,
6510,322,koonusisi,こーぬしし,,,⓪,名,,,1.鹿。,2.鹿の肉。,,,,
6511,322,kooree,こーれー,,,⓪,名,,,朝鮮。,,,,,
6512,322,kooreegusju,こーれーぐす,,こーれーぐしゅ,⓪,名,,,とうがらし。,,,,,
6513,322,kooreegusjukwee,こーれーぐすくぇー,,こーれーぐしゅくぇー,⓪,名,,,かなへび。とかげに似た爬虫類の動物。?waatu?oojaaともいう。,,,,,
6514,322,kooreemuci,こーれーむち,,,⓪,名,,,kusici?ukwaasi（祭祀用の蒸し菓子）の一種。黒砂糖入りで薄茶色。,,,,,
6515,322,koorigasi,こーりがし,,,⓪,名,新,,高利貸し。takadiimiguiの新語。,,,,,
6516,322,koorumaa,こーるまー,,,⓪,名,,,"輪回しの輪。また,その遊び。",,,,,
6517,322,koorumaaziri,こーるまーじり,,,⓪,名,,,輪切り。円筒形のものを横に切ること。,,,,,
6518,322,koorumuN,こーるむん,,,⓪,名,,,香の物。おこうこ。CikimuN（漬け物）ともいう。,,,,,
6519,322,kooruu,こーるー,,,⓪,名,,,おこうこ。漬け物の小児語。,,,,,
6520,322,koosaa,こーさー,,,⓪,名,,,"指を曲げ,指（中指･人差し指）の関節のとがったところで,こつんと打つこと。子供を叱る時に,おでこなどを打つ。",,,,,
6521,322,koosaa,こーさー,,,⓪,名,,,疥癬にかかった者。,,,,,
6522,322,koosaku,こーさく,,,⓪,名,古,,koosaku?ataiと同じ。,,,,,
6523,322,koosaku?atai,こーさくあたい,,,⓪,名,古,,"[耕作当]農村で,耕作に関する事をつかさどった役人。農事係。suugoosaku?ataiの項参照。",,,,,
6524,322,koosi,こーし,,,⓪,名,,,疥癬（かいせん）。ひぜん。,,,,,
6525,322,koosi,こーし,,,⓪,名,,,格子。,,,,,
6526,322,koosinumii,こーしぬみー,,,⓪,名,,,1.格子の枠の間のすきま。,2.格子戸。,,,,
6527,322,kootii,こーてぃー,,,①,名,,,皇帝。中国の皇帝。,,,,,
6528,322,kootu,こーとぅ,,,⓪,名,,,"鳥獣の爪先。犬･猫･鳥などの爪または爪先。また,人の手･手先の卑語。～taQpirakasarijuN doo.手をうちひしがれるぞ。～neejuN.（すりなどが）手を出す。",,,,,
6529,322,koowiiruu,こーうぃーるー,,,⓪,名,,,こより。,,,,,
6530,323,koozaa,こーじゃー,,,⓪,名,,,稲の品種の名。,,,,,
6531,323,koozaa,こーじゃー,,,⓪,名,,,"霜降り。白と黒がまだらにまじっていること。また,そのもの。",,,,,
6532,323,koozi,こーじ,,,①,名,,,1.こうじ。醸造用に穀物を蒸して作るこうじ。,2.かび。～hucuN.かびがはえる。,,,,
6533,323,kooziN,こーじん,,,⓪,名,,,"[荒神]告げ口。讒言。もとは火の神（かまどの神）が天帝に悪事を報告する意。～sjuN.告げ口する。?ujanu gusamaruja CimitugaN neraN, kaCiriNnu ?azinu koozimi sjooci…[親の護佐丸や罪科も無らぬ勝連の按司のかうずみしやうち…（二童敵討）]親の護佐丸は罪科もない。勝連の按司が讒言なさって…（koozimiはkooziNの文語）。",,,,,
6534,323,ku-,く-,,,,接頭,,,"九。kunici（九日）,kuniN（九人または九年）など。",,,,,
6535,323,kuba,くば,,,⓪,名,,,久場。《地》参照。,,,,,
6536,323,kuba,くば,,,①,名,,,"びろう（蒲葵）。しゅろ科の植物で,枝は無く,広い葉が長い柄につく。葉で･みの･笠･扇などを作る。霊地拝所に多い。biNroo（檳榔）とは似ているが,別種。",,,,,
